thscode,time,open,high,low,close,volume,market_cap,industry,index_name
000001.SH,2025-08-28,3796.7112,3845.0871,3761.4221,3843.5974,788351947.0,,,上证指数
000001.SH,2025-08-29,3842.8234,3867.6058,3839.2059,3857.9274,739462366.0,,,上证指数
000001.SH,2025-09-01,3869.7457,3879.0453,3853.6584,3875.5304,747709536.0,,,上证指数
000001.SH,2025-09-02,3877.0858,3885.3145,3828.6775,3858.1334,762618833.0,,,上证指数
000001.SH,2025-09-03,3865.286,3868.3877,3794.8837,3813.5566,645668510.0,,,上证指数
000001.SH,2025-09-04,3807.7571,3808.3955,3732.8404,3765.8759,710227933.0,,,上证指数
000001.SH,2025-09-05,3761.8801,3817.1589,3745.3091,3812.5143,626223380.0,,,上证指数
000001.SH,2025-09-08,3811.6692,3833.143,3803.6033,3826.8407,660066898.0,,,上证指数
000001.SH,2025-09-09,3816.6574,3834.671,3791.7243,3807.2923,600239380.0,,,上证指数
000001.SH,2025-09-10,3806.5842,3826.9959,3794.0574,3812.2212,534539825.0,,,上证指数
000001.SH,2025-09-11,3806.0564,3875.3094,3796.4345,3875.3094,617012930.0,,,上证指数
000001.SH,2025-09-12,3875.5072,3892.7375,3866.5388,3870.5984,700641784.0,,,上证指数
000001.SH,2025-09-15,3876.0974,3879.7365,3855.9725,3860.5036,644793944.0,,,上证指数
000001.SH,2025-09-16,3865.9801,3876.6901,3838.6483,3861.8651,673439723.0,,,上证指数
000001.SH,2025-09-17,3854.0726,3882.6687,3848.9455,3876.3409,663434713.0,,,上证指数
000001.SH,2025-09-18,3876.0592,3899.9594,3800.9953,3831.6562,876027389.0,,,上证指数
000001.SH,2025-09-19,3830.4437,3843.1696,3811.9029,3820.0894,682292613.0,,,上证指数
000001.SH,2025-09-22,3822.0096,3831.7404,3806.2016,3828.5764,568325686.0,,,上证指数
000001.SH,2025-09-23,3830.1379,3838.6059,3774.5282,3821.8327,701902868.0,,,上证指数
000001.SH,2025-09-24,3804.4833,3854.923,3804.3279,3853.6422,602056670.0,,,上证指数
000001.SH,2025-09-25,3852.431,3866.1058,3840.459,3853.3021,589950531.0,,,上证指数
000001.SH,2025-09-26,3839.8553,3856.6062,3828.106,3828.106,551275335.0,,,上证指数
000001.SH,2025-09-29,3828.1656,3881.0023,3809.5352,3862.5317,608466399.0,,,上证指数
000001.SH,2025-09-30,3869.7046,3887.57,3866.2808,3882.7774,569734631.0,,,上证指数
000001.SH,2025-10-09,3898.307,3936.5761,3885.7437,3933.9724,725218501.0,,,上证指数
000001.SH,2025-10-10,3915.4752,3933.0053,3886.305,3897.0281,718917673.0,,,上证指数
000001.SH,2025-10-13,3800.1055,3895.83,3800.1055,3889.5022,709506101.0,,,上证指数
000001.SH,2025-10-14,3910.7825,3918.4357,3851.1209,3865.2289,800839631.0,,,上证指数
000001.SH,2025-10-15,3867.5364,3912.2912,3857.6668,3912.2095,645012955.0,,,上证指数
000001.SH,2025-10-16,3900.6834,3931.05,3899.1673,3916.228,595451491.0,,,上证指数
000001.SH,2025-10-17,3912.0403,3921.0648,3835.3648,3839.7553,617563018.0,,,上证指数
000001.SH,2025-10-20,3865.5523,3877.7215,3850.3673,3863.8926,549261712.0,,,上证指数
000001.SH,2025-10-21,3870.7488,3919.3183,3868.1453,3916.3322,599415713.0,,,上证指数
000001.SH,2025-10-22,3896.0736,3918.5924,3893.325,3913.7576,543117344.0,,,上证指数
000001.SH,2025-10-23,3904.159,3926.2171,3877.5294,3922.4101,565189264.0,,,上证指数
000001.SH,2025-10-24,3929.115,3950.3115,3928.9598,3950.3115,567858443.0,,,上证指数
000001.SH,2025-10-27,3969.2197,3999.0667,3963.1017,3996.9445,637589545.0,,,上证指数
000001.SH,2025-10-28,3986.8912,4010.7275,3976.8326,3988.2239,577357684.0,,,上证指数
000001.SH,2025-10-29,3990.2655,4016.331,3986.9414,4016.331,612917466.0,,,上证指数
000001.SH,2025-10-30,4007.8207,4025.7048,3984.8284,3986.9008,668485609.0,,,上证指数
000001.SH,2025-10-31,3985.0641,3986.7433,3951.7308,3954.79,675615406.0,,,上证指数
000001.SH,2025-11-03,3954.0783,3977.3051,3937.0215,3976.5207,641245945.0,,,上证指数
000001.SH,2025-11-04,3973.4575,3985.8822,3938.5197,3960.186,615493792.0,,,上证指数
000001.SH,2025-11-05,3922.5844,3979.7537,3922.5844,3969.2483,614991618.0,,,上证指数
000001.SH,2025-11-06,3973.3493,4008.7991,3973.3493,4007.7599,627367547.0,,,上证指数
000001.SH,2025-11-07,3994.3167,4012.0054,3993.691,3997.5557,596507034.0,,,上证指数
000001.SH,2025-11-10,4001.7939,4018.6958,3990.8359,4018.5972,634049993.0,,,上证指数
000001.SH,2025-11-11,4023.877,4024.939,3991.5156,4002.7576,581994921.0,,,上证指数
000001.SH,2025-11-12,3996.5648,4020.3775,3980.6756,4000.1396,586193228.0,,,上证指数
000001.SH,2025-11-13,3996.5143,4030.3983,3994.7712,4029.5012,613031061.0,,,上证指数
000001.SH,2025-11-14,4007.1258,4034.0786,3990.3074,3990.4921,622017118.0,,,上证指数
000001.SH,2025-11-17,3988.5564,3992.4041,3958.9484,3972.0348,592017950.0,,,上证指数
000001.SH,2025-11-18,3962.4437,3966.8854,3926.5885,3939.8131,594411046.0,,,上证指数
000001.SH,2025-11-19,3937.9198,3960.0518,3930.0745,3946.7424,531149601.0,,,上证指数
000001.SH,2025-11-20,3960.6993,3967.971,3927.5124,3931.0512,534749540.0,,,上证指数
000001.SH,2025-11-21,3896.6646,3912.0063,3834.749,3834.8908,631646251.0,,,上证指数
000001.SH,2025-11-24,3848.6565,3854.3305,3816.5757,3836.7655,504601716.0,,,上证指数
000001.SH,2025-11-25,3850.571,3882.0299,3845.1383,3870.0228,478727611.0,,,上证指数
000001.SH,2025-11-26,3867.429,3879.9231,3861.1769,3864.1844,457589755.0,,,上证指数
000001.SH,2025-11-27,3867.1971,3895.5892,3864.1311,3875.2594,444021947.0,,,上证指数
000001.SH,2025-11-28,3870.9438,3888.8885,3856.25,3888.5962,449931973.0,,,上证指数
000001.SH,2025-12-01,3894.2132,3914.4644,3890.9485,3914.0061,537554133.0,,,上证指数
000001.SH,2025-12-02,3908.4559,3908.7688,3888.3275,3897.7116,455584494.0,,,上证指数
000001.SH,2025-12-03,3894.1556,3901.696,3869.9528,3877.9996,485617270.0,,,上证指数
000001.SH,2025-12-04,3879.7417,3888.8595,3859.0491,3875.7933,445040290.0,,,上证指数
000001.SH,2025-12-05,3873.1207,3907.7816,3863.3137,3902.8076,500368768.0,,,上证指数
000001.SH,2025-12-08,3909.226,3936.3111,3904.7377,3924.0778,547349789.0,,,上证指数
000001.SH,2025-12-09,3916.5087,3923.8986,3902.1278,3909.5216,524538256.0,,,上证指数
000001.SH,2025-12-10,3901.1275,3906.1163,3876.4745,3900.496,497331504.0,,,上证指数
000001.SH,2025-12-11,3903.8948,3904.9632,3862.821,3873.3176,525658600.0,,,上证指数
000001.SH,2025-12-12,3869.4127,3891.8068,3850.5968,3889.3457,573947130.0,,,上证指数
000001.SH,2025-12-15,3865.4021,3896.9769,3863.6296,3867.9209,500922790.0,,,上证指数
000001.SH,2025-12-16,3861.5145,3862.4271,3815.8444,3824.8119,512494827.0,,,上证指数
000001.SH,2025-12-17,3822.5086,3881.7519,3817.9955,3870.2775,512313692.0,,,上证指数
000001.SH,2025-12-18,3857.2568,3888.2853,3856.4229,3876.3705,461172625.0,,,上证指数
000001.SH,2025-12-19,3878.227,3902.6708,3871.7767,3890.4475,513511893.0,,,上证指数
000001.SH,2025-12-22,3900.535,3920.0121,3900.5152,3917.3638,522938992.0,,,上证指数
000001.SH,2025-12-23,3919.1063,3937.127,3910.7449,3919.9786,521156952.0,,,上证指数
000001.SH,2025-12-24,3920.3466,3947.0408,3912.3107,3940.947,474896447.0,,,上证指数
000001.SH,2025-12-25,3937.7196,3964.0733,3936.0782,3959.6211,469313093.0,,,上证指数
000001.SH,2025-12-26,3957.8326,3977.7062,3945.5238,3963.6789,555489592.0,,,上证指数
000001.SH,2025-12-29,3964.6513,3983.9787,3956.9455,3965.2796,563687197.0,,,上证指数
000001.SH,2025-12-30,3947.8707,3979.9901,3947.4187,3965.1159,525932588.0,,,上证指数
000001.SH,2025-12-31,3968.7256,3977.5358,3955.4871,3968.8401,490751490.0,,,上证指数
000001.SH,2026-01-05,3986.9721,4025.2632,3983.5759,4023.4167,596950455.0,,,上证指数
000001.SH,2026-01-06,4026.0158,4083.6672,4025.088,4083.6672,702472270.0,,,上证指数
000001.SH,2026-01-07,4083.843,4098.7771,4069.4358,4085.7723,683384352.0,,,上证指数
000001.SH,2026-01-08,4077.715,4093.8718,4067.1216,4082.9788,666131337.0,,,上证指数
000001.SH,2026-01-09,4086.7624,4121.7226,4083.6155,4120.426,729837985.0,,,上证指数
000001.SH,2026-01-12,4134.893,4168.3569,4119.8793,4165.287,839456089.0,,,上证指数
000001.SH,2026-01-13,4169.7041,4179.702,4126.2343,4138.7585,868382717.0,,,上证指数
000001.SH,2026-01-14,4138.6454,4190.8663,4103.6205,4126.0932,952551289.0,,,上证指数
000001.SH,2026-01-15,4106.2241,4133.0726,4096.8496,4112.6012,680250791.0,,,上证指数
000001.SH,2026-01-16,4127.0632,4140.2251,4091.8106,4101.9127,763588465.0,,,上证指数
000001.SH,2026-01-19,4090.7185,4126.5175,4090.0567,4114.0001,688905870.0,,,上证指数
000001.SH,2026-01-20,4116.3659,4128.9304,4080.2938,4113.649,734362496.0,,,上证指数
000001.SH,2026-01-21,4103.5291,4135.9585,4103.5291,4116.94,666989507.0,,,上证指数
000001.SH,2026-01-22,4126.0717,4140.8378,4109.9232,4122.576,709695409.0,,,上证指数
000001.SH,2026-01-23,4130.1076,4143.7498,4120.204,4136.1642,782115454.0,,,上证指数
000001.SH,2026-01-26,4144.7782,4160.9852,4124.7004,4132.6052,887439731.0,,,上证指数
000001.SH,2026-01-27,4125.2155,4158.8019,4101.8299,4139.9041,754990869.0,,,上证指数
000001.SH,2026-01-28,4150.2152,4170.1468,4138.0188,4151.2378,823026748.0,,,上证指数
000001.SH,2026-01-29,4155.9185,4170.2138,4138.2992,4157.9845,905908371.0,,,上证指数
000001.SH,2026-01-30,4131.9929,4152.8501,4064.7769,4117.9476,804342746.0,,,上证指数
000001.SH,2026-02-02,4079.7075,4103.4073,4013.6557,4015.7464,732953698.0,,,上证指数
000001.SH,2026-02-03,4043.9061,4069.4179,4002.782,4067.7379,637684249.0,,,上证指数
000001.SH,2026-02-04,4064.6772,4104.6207,4062.6825,4102.202,674254244.0,,,上证指数
000001.SH,2026-02-05,4075.0254,4088.9041,4048.939,4075.9167,596722236.0,,,上证指数
000001.SH,2026-02-06,4040.2992,4095.0303,4029.9731,4065.5834,556709801.0,,,上证指数
000001.SH,2026-02-09,4103.5396,4123.1587,4093.0561,4123.0897,572632582.0,,,上证指数
000001.SH,2026-02-10,4127.7658,4134.3382,4117.5635,4128.3731,524620969.0,,,上证指数
000001.SH,2026-02-11,4124.4277,4142.5612,4122.4283,4131.985,500685278.0,,,上证指数
000001.SH,2026-02-12,4136.99,4140.5931,4124.1308,4134.0178,529370116.0,,,上证指数
000001.SH,2026-02-13,4115.9243,4123.8443,4079.7702,4082.0726,500799472.0,,,上证指数
000001.SH,2026-02-24,4129.1338,4131.5499,4105.9369,4117.4089,566322249.0,,,上证指数
000001.SH,2026-02-25,4123.7808,4167.8438,4122.6987,4147.2305,724787214.0,,,上证指数
000001.SH,2026-02-26,4151.068,4152.1926,4127.1531,4146.6311,651702826.0,,,上证指数
000001.SH,2026-02-27,4128.8974,4166.2344,4128.36,4162.8815,682047646.0,,,上证指数
000001.SH,2026-03-02,4151.8011,4188.7702,4131.3676,4182.5909,861579218.0,,,上证指数
000001.SH,2026-03-03,4189.4079,4197.228,4116.011,4122.676,921139170.0,,,上证指数
000001.SH,2026-03-04,4087.632,4106.0397,4055.4125,4082.474,765169531.0,,,上证指数
000001.SH,2026-03-05,4109.777,4125.6166,4090.6213,4108.567,689746535.0,,,上证指数
000001.SH,2026-03-06,4085.8954,4129.4647,4085.8954,4124.194,646765760.0,,,上证指数
000001.SH,2026-03-09,4098.6987,4106.5336,4052.5454,4096.6023,797803556.0,,,上证指数
000001.SH,2026-03-10,4098.5869,4123.9578,4098.5869,4123.138,674922194.0,,,上证指数
000001.SH,2026-03-11,4123.6663,4135.8392,4112.7998,4133.4331,707727169.0,,,上证指数
000001.SH,2026-03-12,4133.1996,4141.6488,4103.1636,4129.1026,786151182.0,,,上证指数
000001.SH,2026-03-13,4117.5738,4134.0794,4086.8469,4095.4485,792054764.0,,,上证指数
000001.SH,2026-03-16,4092.2491,4096.1333,4048.0866,4084.7858,732227098.0,,,上证指数
000001.SH,2026-03-17,4086.2953,4108.4,4049.5801,4049.9073,678771224.0,,,上证指数
000001.SH,2026-03-18,4053.3052,4065.3734,4023.0295,4062.9844,623873102.0,,,上证指数
000001.SH,2026-03-19,4028.542,4042.0221,3994.1651,4006.5523,667255422.0,,,上证指数
000001.SH,2026-03-20,4004.5732,4022.7033,3955.7113,3957.0527,666798387.0,,,上证指数
000001.SH,2026-03-23,3904.9513,3906.622,3794.6844,3813.2829,804738850.0,,,上证指数
000001.SH,2026-03-24,3849.6312,3881.4236,3807.9937,3881.2797,680622039.0,,,上证指数
000001.SH,2026-03-25,3892.269,3933.0613,3891.8159,3931.8375,688343626.0,,,上证指数
000001.SH,2026-03-26,3924.9621,3937.1041,3880.5729,3889.0835,615973981.0,,,上证指数
000001.SH,2026-03-27,3852.0936,3924.1075,3852.0936,3913.7238,561342963.0,,,上证指数
000001.SH,2026-03-30,3884.2769,3924.2893,3872.7756,3923.2869,595589479.0,,,上证指数
000001.SH,2026-03-31,3924.067,3948.8107,3891.8605,3891.8605,606704983.0,,,上证指数
000001.SH,2026-04-01,3939.5658,3955.943,3929.9213,3948.5521,564611598.0,,,上证指数
000001.SH,2026-04-02,3940.7989,3952.5761,3900.1164,3919.2852,544212835.0,,,上证指数
000001.SH,2026-04-03,3927.5923,3929.5285,3871.3004,3880.0967,492699082.0,,,上证指数
000001.SH,2026-04-07,3884.1505,3902.6065,3875.6843,3890.1645,473615076.0,,,上证指数
000001.SH,2026-04-08,3930.2507,3994.9975,3926.2489,3994.9975,644135352.0,,,上证指数
000001.SH,2026-04-09,3967.6296,3979.1271,3955.2458,3966.1712,541569801.0,,,上证指数
000001.SH,2026-04-10,3985.464,4011.0243,3979.814,3986.2247,546415541.0,,,上证指数
000001.SH,2026-04-13,3971.1985,3991.2622,3966.1981,3988.558,545781768.0,,,上证指数
000001.SH,2026-04-14,4006.7267,4026.6256,3992.4071,4026.6256,570259003.0,,,上证指数
000001.SH,2026-04-15,4039.4711,4050.6208,4020.9039,4027.2095,569458589.0,,,上证指数
000001.SH,2026-04-16,4030.1378,4057.8314,4028.9086,4055.5468,545876967.0,,,上证指数
000001.SH,2026-04-17,4043.3813,4058.6041,4038.4287,4051.4254,548791406.0,,,上证指数
000001.SH,2026-04-20,4053.3745,4083.1902,4051.685,4082.1271,589841379.0,,,上证指数
000001.SH,2026-04-21,4075.8454,4086.6369,4062.1326,4085.0766,576689450.0,,,上证指数
000001.SH,2026-04-22,4074.8131,4106.8441,4074.6796,4106.2581,582466346.0,,,上证指数
000001.SH,2026-04-23,4110.7883,4114.8443,4070.4598,4093.2501,671166092.0,,,上证指数
000001.SH,2026-04-24,4081.0326,4092.6131,4061.1453,4079.9004,605031798.0,,,上证指数
000001.SH,2026-04-27,4074.8109,4092.8305,4071.0803,4086.3442,589950867.0,,,上证指数
000001.SH,2026-04-28,4076.1431,4090.2014,4062.872,4078.6374,600507498.0,,,上证指数
000001.SH,2026-04-29,4061.8221,4112.1518,4061.8221,4107.5144,614221451.0,,,上证指数
000001.SH,2026-04-30,4107.2974,4118.7552,4100.9656,4112.1593,656912728.0,,,上证指数
000001.SH,2026-05-06,4135.4505,4166.1469,4129.9108,4160.1737,701177480.0,,,上证指数
000001.SH,2026-05-07,4168.4467,4180.2099,4163.1365,4180.0922,685574249.0,,,上证指数
000001.SH,2026-05-08,4163.8537,4183.0631,4154.2456,4179.9524,697019094.0,,,上证指数
000001.SH,2026-05-11,4201.3465,4229.5795,4186.0819,4225.0207,762736287.0,,,上证指数
000001.SH,2026-05-12,4229.2833,4230.1839,4199.344,4214.4891,718984002.0,,,上证指数
000001.SH,2026-05-13,4192.3145,4245.0684,4192.3145,4242.572,705018739.0,,,上证指数
000001.SH,2026-05-14,4256.1569,4258.8631,4177.9175,4177.9175,764235004.0,,,上证指数
000001.SH,2026-05-15,4174.175,4191.8068,4114.0856,4135.3894,733162357.0,,,上证指数
000001.SH,2026-05-18,4120.1401,4145.6612,4108.6044,4131.5276,627233137.0,,,上证指数
000001.SH,2026-05-19,4122.9608,4170.2887,4107.9944,4169.5378,617611067.0,,,上证指数
000001.SH,2026-05-20,4152.6984,4169.8468,4139.9744,4162.1845,624152035.0,,,上证指数
000001.SH,2026-05-21,4174.3772,4199.5269,4074.2167,4077.2765,727218701.0,,,上证指数
000001.SH,2026-05-22,4096.1723,4120.0875,4067.7471,4112.8996,589459644.0,,,上证指数
000001.SH,2026-05-25,4126.3376,4153.8788,4119.7996,4152.5686,615930861.0,,,上证指数
000001.SH,2026-05-26,4137.3196,4150.2888,4104.4593,4145.373,654777756.0,,,上证指数
000001.SH,2026-05-27,4138.8053,4153.5614,4077.616,4093.7266,660467399.0,,,上证指数
000001.SH,2026-05-28,4080.3044,4110.7821,4055.8275,4098.6358,621179950.0,,,上证指数
000001.SH,2026-05-29,4110.5212,4112.9553,4055.8861,4068.5691,731597710.0,,,上证指数
399001.SZ,2024-06-03,9358.5909,9422.0733,9307.9207,9370.4972,447810013.43,,,深证成指
399001.SZ,2024-06-04,9350.8337,9486.7449,9327.8295,9469.3154,416040949.66,,,深证成指
399001.SZ,2024-06-05,9450.0716,9509.7803,9393.6113,9393.6113,392500751.95,,,深证成指
399001.SZ,2024-06-06,9417.931,9446.8819,9313.8779,9340.0099,497858821.53,,,深证成指
399001.SZ,2024-06-07,9343.7983,9366.3365,9181.888,9255.6836,392337785.88,,,深证成指
399001.SZ,2024-06-11,9198.5384,9282.7102,9166.4679,9262.3471,353804958.41,,,深证成指
399001.SZ,2024-06-12,9244.3135,9299.3577,9243.7328,9269.9358,357999094.23,,,深证成指
399001.SZ,2024-06-13,9281.0481,9296.3656,9190.8815,9206.2368,376742660.3,,,深证成指
399001.SZ,2024-06-14,9177.4054,9265.9651,9138.3197,9252.251,393204145.96,,,深证成指
399001.SZ,2024-06-17,9209.4617,9298.0068,9202.1678,9281.2537,358288450.93,,,深证成指
399001.SZ,2024-06-18,9278.2756,9329.9945,9276.4441,9318.4684,386563637.45,,,深证成指
399001.SZ,2024-06-19,9324.8804,9325.8535,9218.9071,9219.069,362994750.65,,,深证成指
399001.SZ,2024-06-20,9201.347,9225.0211,9066.0546,9068.851,386167977.63,,,深证成指
399001.SZ,2024-06-21,9041.441,9100.8302,9008.3388,9064.8447,324515745.66,,,深证成指
399001.SZ,2024-06-24,9004.8466,9030.7079,8916.4644,8924.1722,375690038.65,,,深证成指
399001.SZ,2024-06-25,8911.9007,8948.2246,8797.0456,8850.2895,347178355.71,,,深证成指
399001.SZ,2024-06-26,8837.9999,9001.0281,8811.3586,8987.302,370938431.25,,,深证成指
399001.SZ,2024-06-27,8944.7296,8947.9581,8844.8716,8849.6973,350713636.12,,,深证成指
399001.SZ,2024-06-28,8814.9336,8960.9563,8814.9336,8848.6992,370471250.87,,,深证成指
399001.SZ,2024-07-01,8835.1553,8914.1977,8771.0114,8899.1656,348699724.32,,,深证成指
399001.SZ,2024-07-02,8886.0911,8895.5515,8789.2808,8812.6726,370677176.62,,,深证成指
399001.SZ,2024-07-03,8808.3659,8827.0856,8734.7152,8760.434,344268995.12,,,深证成指
399001.SZ,2024-07-04,8775.8424,8820.9967,8670.3422,8673.8257,353033943.28,,,深证成指
399001.SZ,2024-07-05,8664.8042,8719.7078,8573.7553,8695.548,317009144.48,,,深证成指
399001.SZ,2024-07-08,8675.9713,8675.9713,8539.4161,8561.9502,331066451.58,,,深证成指
399001.SZ,2024-07-09,8548.1594,8733.8715,8513.1686,8705.9437,397419543.57,,,深证成指
399001.SZ,2024-07-10,8672.3266,8762.7658,8664.9179,8697.2154,355885860.89,,,深证成指
399001.SZ,2024-07-11,8800.3877,8890.7559,8746.9031,8870.3563,424940476.77,,,深证成指
399001.SZ,2024-07-12,8831.6785,8885.3601,8814.0878,8854.0832,367477014.58,,,深证成指
399001.SZ,2024-07-15,8825.4733,8834.0344,8780.749,8801.6245,332093973.99,,,深证成指
399001.SZ,2024-07-16,8783.352,8881.7745,8780.0895,8877.0177,324558546.86,,,深证成指
399001.SZ,2024-07-17,8860.7534,8884.792,8809.1324,8835.144,338590499.58,,,深证成指
399001.SZ,2024-07-18,8760.6625,8880.4362,8730.9795,8879.3259,341554776.12,,,深证成指
399001.SZ,2024-07-19,8826.6401,8932.0787,8820.0855,8903.232,316937938.16,,,深证成指
399001.SZ,2024-07-22,8908.2065,8925.4351,8823.7784,8869.817,317628061.36,,,深证成指
399001.SZ,2024-07-23,8862.9448,8862.9448,8606.583,8606.583,352207187.4,,,深证成指
399001.SZ,2024-07-24,8582.6303,8640.3307,8469.8766,8493.0953,343869450.32,,,深证成指
399001.SZ,2024-07-25,8443.4381,8524.8142,8428.752,8474.7038,309849711.18,,,深证成指
399001.SZ,2024-07-26,8512.7898,8617.646,8512.7898,8597.1739,329209892.3,,,深证成指
399001.SZ,2024-07-29,8589.2751,8589.2751,8510.4895,8514.6477,324846417.67,,,深证成指
399001.SZ,2024-07-30,8482.1718,8488.519,8416.6008,8468.5817,342191574.53,,,深证成指
399001.SZ,2024-07-31,8446.4957,8754.928,8444.1475,8754.0873,490100421.8,,,深证成指
399001.SZ,2024-08-01,8767.3254,8799.0902,8656.9459,8673.5776,428500083.25,,,深证成指
399001.SZ,2024-08-02,8599.0565,8697.4913,8542.3939,8553.5509,419216271.49,,,深证成指
399001.SZ,2024-08-05,8475.4526,8646.8559,8395.0398,8395.0537,457625392.27,,,深证成指
399001.SZ,2024-08-06,8481.7304,8525.7158,8388.261,8463.8637,400614561.3,,,深证成指
399001.SZ,2024-08-07,8450.4872,8505.134,8416.248,8449.5824,355476030.12,,,深证成指
399001.SZ,2024-08-08,8415.0833,8514.6664,8361.5823,8446.2077,389688600.37,,,深证成指
399001.SZ,2024-08-09,8486.4208,8527.6435,8393.6993,8393.6993,371027039.41,,,深证成指
399001.SZ,2024-08-12,8386.8331,8419.702,8354.4248,8373.471,338336031.9,,,深证成指
399001.SZ,2024-08-13,8372.7072,8409.24,8327.3492,8409.224,309201590.22,,,深证成指
399001.SZ,2024-08-14,8403.4828,8403.4828,8310.9983,8310.9983,311360593.27,,,深证成指
399001.SZ,2024-08-15,8292.1954,8439.6855,8288.7096,8370.1229,402346456.66,,,深证成指
399001.SZ,2024-08-16,8377.9486,8408.3853,8339.5761,8349.8703,397382324.56,,,深证成指
399001.SZ,2024-08-19,8341.8259,8437.8838,8341.1009,8356.8979,373962413.11,,,深证成指
399001.SZ,2024-08-20,8363.8678,8367.3828,8233.07,8252.8679,384352365.88,,,深证成指
399001.SZ,2024-08-21,8221.35,8297.0977,8213.093,8229.7503,344005680.21,,,深证成指
399001.SZ,2024-08-22,8234.2801,8247.9471,8151.6342,8162.175,361758836.26,,,深证成指
399001.SZ,2024-08-23,8134.4,8207.5895,8133.5705,8181.917,343813744.53,,,深证成指
399001.SZ,2024-08-26,8194.9363,8225.994,8163.8783,8194.6452,342678353.06,,,深证成指
399001.SZ,2024-08-27,8161.6812,8168.0422,8084.037,8103.7591,336850151.73,,,深证成指
399001.SZ,2024-08-28,8071.8636,8098.3133,8036.4016,8078.8194,328858698.24,,,深证成指
399001.SZ,2024-08-29,8030.7407,8191.3694,8028.3665,8154.4391,376828401.26,,,深证成指
399001.SZ,2024-08-30,8152.8136,8453.6587,8152.8136,8348.4774,521026373.54,,,深证成指
399001.SZ,2024-09-02,8331.4565,8340.3826,8172.2079,8172.2079,433096102.81,,,深证成指
399001.SZ,2024-09-03,8157.4403,8294.7673,8157.4403,8268.0499,370283733.27,,,深证成指
399001.SZ,2024-09-04,8207.2799,8297.82,8189.5263,8226.2415,362368388.05,,,深证成指
399001.SZ,2024-09-05,8224.509,8297.9387,8220.5526,8249.6588,347575087.55,,,深证成指
399001.SZ,2024-09-06,8252.0062,8260.6909,8128.7666,8130.7698,363787771.79,,,深证成指
399001.SZ,2024-09-09,8086.2816,8129.5397,8023.3745,8063.2693,331119432.24,,,深证成指
399001.SZ,2024-09-10,8064.3981,8113.6891,7973.787,8073.8337,347495377.62,,,深证成指
399001.SZ,2024-09-11,8052.2475,8139.7023,8031.9472,8105.3849,310017366.56,,,深证成指
399001.SZ,2024-09-12,8122.7719,8176.0523,8053.8807,8054.2426,336517412.83,,,深证成指
399001.SZ,2024-09-13,8054.4271,8084.353,7983.5478,7983.5478,348220225.38,,,深证成指
399001.SZ,2024-09-18,7975.1893,8017.3836,7908.5233,7992.2527,333544740.83,,,深证成指
399001.SZ,2024-09-19,8015.3936,8161.2219,7950.7025,8087.6044,413701487.25,,,深证成指
399001.SZ,2024-09-20,8079.7608,8092.4962,8014.5047,8075.1416,383370727.43,,,深证成指
399001.SZ,2024-09-23,8071.9931,8163.1045,8054.5923,8083.3819,365656009.98,,,深证成指
399001.SZ,2024-09-24,8148.1742,8435.7058,8083.3046,8435.7041,586812555.19,,,深证成指
399001.SZ,2024-09-25,8555.7236,8738.4124,8525.7512,8537.7311,715847818.42,,,深证成指
399001.SZ,2024-09-26,8524.1925,8916.8015,8505.6417,8916.6464,704842995.3,,,深证成指
399001.SZ,2024-09-27,9100.7665,9619.7687,9100.7665,9514.8647,948836540.0,,,深证成指
399001.SZ,2024-09-30,9950.6531,10556.9334,9829.4314,10529.7568,1324000530.35,,,深证成指
399001.SZ,2024-10-08,11864.1097,11864.1097,10834.4991,11495.1003,1587911799.57,,,深证成指
399001.SZ,2024-10-09,11158.9887,11295.0988,10516.6676,10557.8117,1274221569.98,,,深证成指
399001.SZ,2024-10-10,10609.4731,10823.3685,10310.3898,10471.0808,963573284.62,,,深证成指
399001.SZ,2024-10-11,10366.5715,10378.4598,9935.8179,10060.7393,767945007.42,,,深证成指
399001.SZ,2024-10-14,10118.3751,10361.6926,9966.9887,10327.4004,767864732.79,,,深证成指
399001.SZ,2024-10-15,10286.236,10424.1371,10066.5168,10066.5168,800992337.26,,,深证成指
399001.SZ,2024-10-16,9898.1265,10112.7882,9890.8971,9965.0241,701238164.25,,,深证成指
399001.SZ,2024-10-17,10034.4142,10123.2248,9887.9409,9891.7627,759583000.71,,,深证成指
399001.SZ,2024-10-18,9868.8458,10607.808,9865.8745,10357.6764,953743093.35,,,深证成指
399001.SZ,2024-10-21,10441.8706,10636.1604,10331.7888,10470.9138,965002625.83,,,深证成指
399001.SZ,2024-10-22,10459.1559,10604.783,10409.6803,10559.5095,927985356.81,,,深证成指
399001.SZ,2024-10-23,10536.897,10721.3667,10479.2236,10576.4133,920607939.32,,,深证成指
399001.SZ,2024-10-24,10508.6516,10533.8416,10404.8314,10441.7465,749272421.51,,,深证成指
399001.SZ,2024-10-25,10470.0673,10733.0683,10460.9302,10619.849,865421055.34,,,深证成指
399001.SZ,2024-10-28,10617.9041,10685.8902,10519.4848,10685.8902,958674133.24,,,深证成指
399001.SZ,2024-10-29,10706.0172,10729.5687,10536.8066,10543.3283,1033067513.29,,,深证成指
399001.SZ,2024-10-30,10488.2262,10596.2225,10426.7437,10530.8489,931733214.16,,,深证成指
