open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
4685.5697,4720.8608,4637.368,4637.4392,263021913,000300.SH,2026-03-17,NA,NA,CNY
4648.7517,4662.2936,4604.5163,4658.3324,234690705,000300.SH,2026-03-18,NA,NA,CNY
4611.4399,4634.5468,4570.392,4583.2511,254130449,000300.SH,2026-03-19,NA,NA,CNY
4602.8205,4628.7118,4563.0687,4567.0179,257873703,000300.SH,2026-03-20,NA,NA,CNY
4499.1004,4514.7182,4397.5661,4417.9971,328081945,000300.SH,2026-03-23,NA,NA,CNY
4458.9074,4474.825,4394.2943,4474.7224,255532517,000300.SH,2026-03-24,NA,NA,CNY
4506.6247,4542.1806,4502.0265,4537.4656,262639279,000300.SH,2026-03-25,NA,NA,CNY
4525.3291,4541.0502,4468.9571,4477.5343,213736788,000300.SH,2026-03-26,NA,NA,CNY
4431.5034,4519.8903,4431.4205,4502.5698,192400388,000300.SH,2026-03-27,NA,NA,CNY
4461.7367,4496.4109,4447.1373,4491.95,209293092,000300.SH,2026-03-30,NA,NA,CNY
4491.9209,4523.1745,4450.0493,4450.0493,224541585,000300.SH,2026-03-31,NA,NA,CNY
4517.2717,4532.1093,4492.0544,4526.0668,216483196,000300.SH,2026-04-01,NA,NA,CNY
4514.4416,4519.6931,4459.6095,4478.9141,190992161,000300.SH,2026-04-02,NA,NA,CNY
4492.8461,4494.4571,4437.5952,4440.7889,168321705,000300.SH,2026-04-03,NA,NA,CNY
4445.8613,4458.9264,4420.6939,4440.6162,162638787,000300.SH,2026-04-07,NA,NA,CNY
4517.3403,4595.556,4513.7705,4595.556,253339213,000300.SH,2026-04-08,NA,NA,CNY
4562.6696,4579.197,4552.4244,4566.2237,184939783,000300.SH,2026-04-09,NA,NA,CNY
4594.9467,4655.0988,4590.1089,4636.5655,208678605,000300.SH,2026-04-10,NA,NA,CNY
4615.133,4653.3983,4615.133,4646.1546,196712277,000300.SH,2026-04-13,NA,NA,CNY
4676.1235,4701.2837,4654.8526,4701.2837,204700332,000300.SH,2026-04-14,NA,NA,CNY
4726.6381,4731.2729,4672.556,4685.2464,201688500,000300.SH,2026-04-15,NA,NA,CNY
4694.4309,4739.2208,4689.414,4736.6077,192057600,000300.SH,2026-04-16,NA,NA,CNY
4728.9951,4738.3236,4714.4669,4728.6716,182915336,000300.SH,2026-04-17,NA,NA,CNY
4727.1661,4763.0427,4720.6853,4757.4419,221633494,000300.SH,2026-04-20,NA,NA,CNY
4750.5149,4776.8258,4722.0074,4767.997,205614058,000300.SH,2026-04-21,NA,NA,CNY
4751.2794,4801.4465,4750.3502,4799.627,204481830,000300.SH,2026-04-22,NA,NA,CNY
4816.0267,4823.4704,4759.86,4786.3273,232865736,000300.SH,2026-04-23,NA,NA,CNY
4771.7348,4786.444,4735.606,4769.3688,193798314,000300.SH,2026-04-24,NA,NA,CNY
4776.3351,4795.1682,4762.6441,4770.9469,192796550,000300.SH,2026-04-27,NA,NA,CNY
4757.0766,4778.1891,4743.4355,4758.2083,216724233,000300.SH,2026-04-28,NA,NA,CNY
4737.5755,4813.6104,4737.1139,4810.3468,233298110,000300.SH,2026-04-29,NA,NA,CNY
4820.9716,4829.2715,4797.5445,4807.3069,250633370,000300.SH,2026-04-30,NA,NA,CNY
4857.6537,4892.7957,4834.2807,4877.0932,274443880,000300.SH,2026-05-06,NA,NA,CNY
4895.8001,4901.8575,4866.8749,4900.5098,257833972,000300.SH,2026-05-07,NA,NA,CNY
4871.1185,4887.2129,4849.9871,4871.9122,251720996,000300.SH,2026-05-08,NA,NA,CNY
4902.2775,4960.3975,4889.5659,4951.8366,305734801,000300.SH,2026-05-11,NA,NA,CNY
4965.0175,4971.3026,4926.7897,4948.0465,273812001,000300.SH,2026-05-12,NA,NA,CNY
4919.4248,5001.1201,4919.4248,4998.3417,268454537,000300.SH,2026-05-13,NA,NA,CNY
5027.6405,5030.5187,4913.6037,4914.5971,280695379,000300.SH,2026-05-14,NA,NA,CNY
4911.6223,4935.6173,4832.6899,4859.5927,276967769,000300.SH,2026-05-15,NA,NA,CNY
4836.3286,4868.6008,4806.1455,4833.5237,239077587,000300.SH,2026-05-18,NA,NA,CNY
4818.7051,4854.5247,4773.534,4852.8832,232280852,000300.SH,2026-05-19,NA,NA,CNY
4829.6129,4866.2121,4825.643,4850.7,220023206,000300.SH,2026-05-20,NA,NA,CNY
4886.2389,4937.9327,4780.7107,4783.0976,287342507,000300.SH,2026-05-21,NA,NA,CNY
4818.8435,4851.3489,4785.3486,4845.0956,286940435,000300.SH,2026-05-22,NA,NA,CNY
1705.99,1710.0,1690.0,1701.0,2246560,600519.SH,2023-05-25,贵州茅台,NA,CNY
1702.0,1705.0,1675.01,1690.56,1829110,600519.SH,2023-05-26,贵州茅台,NA,CNY
1697.0,1698.35,1678.0,1689.0,1777141,600519.SH,2023-05-29,贵州茅台,NA,CNY
1689.0,1698.89,1658.56,1668.29,2645340,600519.SH,2023-05-30,贵州茅台,NA,CNY
1661.01,1665.72,1626.67,1628.9,3695697,600519.SH,2023-05-31,贵州茅台,NA,CNY
1618.0,1674.99,1618.0,1635.92,2864525,600519.SH,2023-06-01,贵州茅台,NA,CNY
1645.0,1673.15,1636.11,1670.6,2505802,600519.SH,2023-06-02,贵州茅台,NA,CNY
1666.16,1682.88,1663.0,1665.0,1620050,600519.SH,2023-06-05,贵州茅台,NA,CNY
1670.0,1684.0,1651.55,1666.99,1991392,600519.SH,2023-06-06,贵州茅台,NA,CNY
1672.99,1678.8,1650.0,1650.9,1788964,600519.SH,2023-06-07,贵州茅台,NA,CNY
1655.83,1675.0,1650.01,1668.0,1470272,600519.SH,2023-06-08,贵州茅台,NA,CNY
1671.99,1677.97,1666.0,1666.0,1758041,600519.SH,2023-06-09,贵州茅台,NA,CNY
1666.02,1708.0,1661.52,1696.0,2702944,600519.SH,2023-06-12,贵州茅台,NA,CNY
1693.88,1704.61,1685.0,1699.0,1466254,600519.SH,2023-06-13,贵州茅台,NA,CNY
1719.0,1734.24,1706.21,1726.88,3150580,600519.SH,2023-06-14,贵州茅台,NA,CNY
1730.34,1755.65,1723.0,1755.0,2522257,600519.SH,2023-06-15,贵州茅台,NA,CNY
1757.0,1800.0,1750.1,1797.69,3791789,600519.SH,2023-06-16,贵州茅台,NA,CNY
1790.0,1797.95,1738.0,1744.0,3169992,600519.SH,2023-06-19,贵州茅台,NA,CNY
1740.0,1765.0,1735.0,1743.46,2094674,600519.SH,2023-06-20,贵州茅台,NA,CNY
1740.0,1756.6,1735.0,1735.83,1772061,600519.SH,2023-06-21,贵州茅台,NA,CNY
1720.11,1730.0,1695.0,1709.0,2399268,600519.SH,2023-06-26,贵州茅台,NA,CNY
1709.99,1719.7,1700.09,1711.05,1517446,600519.SH,2023-06-27,贵州茅台,NA,CNY
1713.18,1734.0,1711.0,1728.38,1857356,600519.SH,2023-06-28,贵州茅台,NA,CNY
1731.0,1734.99,1713.01,1713.71,1423116,600519.SH,2023-06-29,贵州茅台,NA,CNY
1700.0,1708.99,1686.48,1691.0,2045869,600519.SH,2023-06-30,贵州茅台,NA,CNY
1699.0,1725.28,1692.0,1724.1,1913909,600519.SH,2023-07-03,贵州茅台,NA,CNY
1724.2,1734.44,1718.08,1730.6,1247238,600519.SH,2023-07-04,贵州茅台,NA,CNY
1730.0,1731.97,1700.0,1715.38,1474539,600519.SH,2023-07-05,贵州茅台,NA,CNY
1709.16,1733.0,1700.0,1702.98,1514062,600519.SH,2023-07-06,贵州茅台,NA,CNY
1701.0,1708.99,1690.0,1690.03,1516742,600519.SH,2023-07-07,贵州茅台,NA,CNY
1705.0,1714.96,1700.0,1700.9,1347741,600519.SH,2023-07-10,贵州茅台,NA,CNY
1710.0,1715.17,1702.1,1710.0,1258270,600519.SH,2023-07-11,贵州茅台,NA,CNY
1713.04,1723.0,1711.33,1713.8,1328467,600519.SH,2023-07-12,贵州茅台,NA,CNY
1721.99,1745.41,1719.01,1738.4,2580654,600519.SH,2023-07-13,贵州茅台,NA,CNY
1756.0,1758.5,1741.2,1753.0,1855030,600519.SH,2023-07-14,贵州茅台,NA,CNY
1751.0,1751.0,1726.6,1729.97,1433648,600519.SH,2023-07-17,贵州茅台,NA,CNY
1733.58,1734.51,1721.0,1722.8,1473765,600519.SH,2023-07-18,贵州茅台,NA,CNY
1715.01,1728.0,1713.8,1723.0,1248322,600519.SH,2023-07-19,贵州茅台,NA,CNY
1727.99,1748.98,1722.0,1724.0,1669265,600519.SH,2023-07-20,贵州茅台,NA,CNY
1731.88,1772.5,1726.0,1771.3,3937740,600519.SH,2023-07-21,贵州茅台,NA,CNY
1750.52,1771.15,1750.52,1771.15,1971337,600519.SH,2023-07-24,贵州茅台,NA,CNY
1800.0,1828.88,1799.99,1828.55,4308646,600519.SH,2023-07-25,贵州茅台,NA,CNY
1828.55,1835.99,1815.08,1828.55,1961145,600519.SH,2023-07-26,贵州茅台,NA,CNY
1836.0,1854.79,1828.7,1838.03,2034043,600519.SH,2023-07-27,贵州茅台,NA,CNY
1832.0,1900.0,1828.01,1897.0,3901792,600519.SH,2023-07-28,贵州茅台,NA,CNY
1908.0,1935.0,1874.0,1880.58,4537861,600519.SH,2023-07-31,贵州茅台,NA,CNY
1878.01,1906.95,1877.89,1889.0,1923062,600519.SH,2023-08-01,贵州茅台,NA,CNY
1883.4,1890.0,1866.8,1880.0,1850872,600519.SH,2023-08-02,贵州茅台,NA,CNY
1870.0,1890.0,1850.5,1878.47,2154347,600519.SH,2023-08-03,贵州茅台,NA,CNY
1887.82,1906.52,1882.0,1893.47,2457364,600519.SH,2023-08-04,贵州茅台,NA,CNY
1880.95,1898.0,1871.03,1887.93,2389245,600519.SH,2023-08-07,贵州茅台,NA,CNY
1880.03,1893.71,1864.08,1890.0,1773618,600519.SH,2023-08-08,贵州茅台,NA,CNY
1890.0,1905.0,1882.96,1890.28,1852346,600519.SH,2023-08-09,贵州茅台,NA,CNY
1882.0,1889.0,1862.3,1875.0,1843619,600519.SH,2023-08-10,贵州茅台,NA,CNY
1885.0,1885.4,1833.88,1834.0,2678649,600519.SH,2023-08-11,贵州茅台,NA,CNY
1810.0,1824.98,1796.0,1803.0,2373119,600519.SH,2023-08-14,贵州茅台,NA,CNY
1809.0,1818.0,1801.01,1812.98,1481799,600519.SH,2023-08-15,贵州茅台,NA,CNY
1807.58,1823.35,1806.0,1820.0,1318431,600519.SH,2023-08-16,贵州茅台,NA,CNY
1806.08,1834.0,1801.55,1828.05,1729037,600519.SH,2023-08-17,贵州茅台,NA,CNY
1831.99,1834.99,1802.59,1802.59,1702334,600519.SH,2023-08-18,贵州茅台,NA,CNY
1793.0,1813.99,1790.07,1791.0,1891181,600519.SH,2023-08-21,贵州茅台,NA,CNY
1800.99,1802.56,1771.02,1788.0,2665036,600519.SH,2023-08-22,贵州茅台,NA,CNY
1797.0,1800.0,1770.08,1774.0,1991222,600519.SH,2023-08-23,贵州茅台,NA,CNY
1779.62,1828.0,1775.0,1816.3,2605509,600519.SH,2023-08-24,贵州茅台,NA,CNY
1808.79,1837.77,1806.01,1824.98,1883086,600519.SH,2023-08-25,贵州茅台,NA,CNY
1898.58,1898.58,1831.88,1834.97,4105213,600519.SH,2023-08-28,贵州茅台,NA,CNY
1828.0,1869.08,1828.0,1851.33,2895028,600519.SH,2023-08-29,贵州茅台,NA,CNY
1867.9,1868.0,1843.66,1856.0,1981181,600519.SH,2023-08-30,贵州茅台,NA,CNY
1860.0,1860.0,1841.01,1847.0,1482022,600519.SH,2023-08-31,贵州茅台,NA,CNY
1852.83,1865.47,1846.03,1851.05,1314519,600519.SH,2023-09-01,贵州茅台,NA,CNY
1862.6,1879.94,1853.53,1866.0,2387100,600519.SH,2023-09-04,贵州茅台,NA,CNY
1868.0,1868.0,1856.8,1858.7,1565874,600519.SH,2023-09-05,贵州茅台,NA,CNY
1858.0,1866.66,1849.01,1861.0,1112143,600519.SH,2023-09-06,贵州茅台,NA,CNY
1852.6,1856.89,1831.19,1838.0,1698157,600519.SH,2023-09-07,贵州茅台,NA,CNY
1834.94,1834.94,1814.95,1818.5,1221178,600519.SH,2023-09-08,贵州茅台,NA,CNY
1808.0,1840.0,1808.0,1822.17,1592600,600519.SH,2023-09-11,贵州茅台,NA,CNY
1826.6,1826.98,1816.02,1819.96,1216801,600519.SH,2023-09-12,贵州茅台,NA,CNY
1829.92,1829.92,1800.05,1819.91,1950143,600519.SH,2023-09-13,贵州茅台,NA,CNY
1822.53,1826.98,1806.0,1818.69,1750459,600519.SH,2023-09-14,贵州茅台,NA,CNY
1819.0,1819.78,1781.3,1781.99,2843146,600519.SH,2023-09-15,贵州茅台,NA,CNY
1776.31,1829.5,1773.0,1829.2,3255892,600519.SH,2023-09-18,贵州茅台,NA,CNY
1822.2,1829.0,1808.0,1826.94,1498950,600519.SH,2023-09-19,贵州茅台,NA,CNY
1822.0,1830.0,1818.05,1824.0,1250178,600519.SH,2023-09-20,贵州茅台,NA,CNY
1818.01,1822.0,1798.39,1798.39,1948919,600519.SH,2023-09-21,贵州茅台,NA,CNY
1805.63,1849.96,1792.41,1849.0,3439046,600519.SH,2023-09-22,贵州茅台,NA,CNY
1847.5,1848.0,1826.59,1832.38,1397913,600519.SH,2023-09-25,贵州茅台,NA,CNY
1828.0,1834.88,1813.1,1816.0,1576196,600519.SH,2023-09-26,贵州茅台,NA,CNY
1815.0,1833.5,1802.8,1814.0,2087994,600519.SH,2023-09-27,贵州茅台,NA,CNY
1824.98,1824.98,1797.8,1798.55,2053784,600519.SH,2023-09-28,贵州茅台,NA,CNY
1796.94,1796.94,1764.9,1777.0,2976268,600519.SH,2023-10-09,贵州茅台,NA,CNY
1782.89,1798.98,1768.0,1770.0,2028392,600519.SH,2023-10-10,贵州茅台,NA,CNY
1784.65,1784.65,1768.0,1778.5,2194486,600519.SH,2023-10-11,贵州茅台,NA,CNY
1797.9,1798.23,1777.2,1786.0,1486507,600519.SH,2023-10-12,贵州茅台,NA,CNY
1770.88,1778.01,1738.19,1751.0,2502788,600519.SH,2023-10-13,贵州茅台,NA,CNY
1750.98,1756.0,1722.45,1729.9,2078965,600519.SH,2023-10-16,贵州茅台,NA,CNY
1739.0,1739.44,1716.0,1726.0,1494523,600519.SH,2023-10-17,贵州茅台,NA,CNY
1718.8,1742.0,1717.18,1728.0,2031750,600519.SH,2023-10-18,贵州茅台,NA,CNY
1700.0,1700.03,1626.03,1630.0,7349237,600519.SH,2023-10-19,贵州茅台,NA,CNY
1630.0,1655.0,1616.25,1645.0,4537601,600519.SH,2023-10-20,贵州茅台,NA,CNY
1629.97,1660.0,1621.6,1643.98,2523423,600519.SH,2023-10-23,贵州茅台,NA,CNY
1648.0,1653.36,1621.21,1642.95,2986146,600519.SH,2023-10-24,贵州茅台,NA,CNY
1670.11,1698.0,1667.02,1677.5,3617898,600519.SH,2023-10-25,贵州茅台,NA,CNY
1667.0,1688.0,1662.01,1672.23,2238635,600519.SH,2023-10-26,贵州茅台,NA,CNY
1664.0,1691.88,1660.6,1676.71,3426239,600519.SH,2023-10-27,贵州茅台,NA,CNY
1669.0,1688.88,1669.0,1681.0,2408642,600519.SH,2023-10-30,贵州茅台,NA,CNY
1680.0,1690.0,1667.85,1684.58,1985877,600519.SH,2023-10-31,贵州茅台,NA,CNY
1850.0,1850.0,1773.79,1780.99,9314308,600519.SH,2023-11-01,贵州茅台,NA,CNY
1795.0,1795.0,1776.06,1779.5,2790764,600519.SH,2023-11-02,贵州茅台,NA,CNY
1780.0,1814.89,1774.0,1811.24,3017600,600519.SH,2023-11-03,贵州茅台,NA,CNY
1820.0,1823.79,1801.12,1812.0,2552392,600519.SH,2023-11-06,贵州茅台,NA,CNY
1805.0,1810.0,1784.08,1791.17,1958159,600519.SH,2023-11-07,贵州茅台,NA,CNY
1784.05,1803.8,1782.87,1798.34,1454567,600519.SH,2023-11-08,贵州茅台,NA,CNY
1790.11,1799.0,1783.0,1794.11,1280048,600519.SH,2023-11-09,贵州茅台,NA,CNY
1780.55,1788.0,1773.1,1775.84,1646557,600519.SH,2023-11-10,贵州茅台,NA,CNY
1772.28,1784.88,1756.98,1764.0,1836995,600519.SH,2023-11-13,贵州茅台,NA,CNY
1764.0,1774.99,1760.01,1765.27,1281675,600519.SH,2023-11-14,贵州茅台,NA,CNY
1779.0,1782.89,1767.0,1772.93,1843486,600519.SH,2023-11-15,贵州茅台,NA,CNY
1774.0,1776.0,1760.05,1760.05,1255757,600519.SH,2023-11-16,贵州茅台,NA,CNY
1752.0,1759.0,1737.9,1753.42,2171363,600519.SH,2023-11-17,贵州茅台,NA,CNY
1755.0,1769.5,1736.66,1762.5,1860804,600519.SH,2023-11-20,贵州茅台,NA,CNY
1783.42,1798.0,1770.1,1790.0,3009845,600519.SH,2023-11-21,贵州茅台,NA,CNY
1783.3,1794.35,1780.54,1781.51,1266457,600519.SH,2023-11-22,贵州茅台,NA,CNY
1778.3,1788.0,1771.0,1786.0,1154964,600519.SH,2023-11-23,贵州茅台,NA,CNY
1789.0,1789.0,1775.0,1777.0,1308540,600519.SH,2023-11-24,贵州茅台,NA,CNY
1773.3,1773.3,1755.0,1763.0,1626074,600519.SH,2023-11-27,贵州茅台,NA,CNY
1761.0,1773.88,1758.0,1769.04,1451976,600519.SH,2023-11-28,贵州茅台,NA,CNY
1768.0,1776.0,1758.0,1774.71,1714933,600519.SH,2023-11-29,贵州茅台,NA,CNY
1776.72,1794.76,1771.08,1791.5,2135342,600519.SH,2023-11-30,贵州茅台,NA,CNY
1789.31,1789.7,1748.0,1760.28,3305131,600519.SH,2023-12-01,贵州茅台,NA,CNY
1760.28,1761.83,1745.28,1750.71,1844047,600519.SH,2023-12-04,贵州茅台,NA,CNY
1748.78,1748.88,1708.02,1709.0,2990301,600519.SH,2023-12-05,贵州茅台,NA,CNY
1702.63,1719.47,1701.13,1703.0,2385129,600519.SH,2023-12-06,贵州茅台,NA,CNY
1704.0,1709.08,1687.3,1700.0,2504150,600519.SH,2023-12-07,贵州茅台,NA,CNY
1700.0,1708.84,1692.22,1704.92,2628801,600519.SH,2023-12-08,贵州茅台,NA,CNY
1690.0,1704.0,1657.0,1698.0,3683098,600519.SH,2023-12-11,贵州茅台,NA,CNY
1687.6,1709.99,1684.0,1709.99,2101066,600519.SH,2023-12-12,贵州茅台,NA,CNY
1705.22,1705.72,1657.08,1660.0,3878870,600519.SH,2023-12-13,贵州茅台,NA,CNY
1665.96,1669.87,1635.02,1635.9,4067215,600519.SH,2023-12-14,贵州茅台,NA,CNY
1648.23,1677.77,1644.01,1645.0,3709251,600519.SH,2023-12-15,贵州茅台,NA,CNY
1640.0,1663.33,1635.0,1662.0,1989734,600519.SH,2023-12-18,贵州茅台,NA,CNY
1665.0,1679.87,1645.09,1675.0,2220676,600519.SH,2023-12-19,贵州茅台,NA,CNY
1658.0,1660.0,1643.0,1649.79,2309203,600519.SH,2023-12-20,贵州茅台,NA,CNY
1640.01,1672.32,1640.01,1670.0,2901168,600519.SH,2023-12-21,贵州茅台,NA,CNY
1669.7,1679.1,1658.01,1670.65,2166684,600519.SH,2023-12-22,贵州茅台,NA,CNY
1671.0,1678.6,1668.0,1672.0,1247106,600519.SH,2023-12-25,贵州茅台,NA,CNY
1672.5,1674.9,1657.5,1670.0,1477126,600519.SH,2023-12-26,贵州茅台,NA,CNY
1668.0,1677.15,1661.0,1667.06,1605550,600519.SH,2023-12-27,贵州茅台,NA,CNY
1670.99,1727.99,1667.06,1724.99,3833806,600519.SH,2023-12-28,贵州茅台,NA,CNY
1720.0,1749.58,1720.0,1726.0,2753868,600519.SH,2023-12-29,贵州茅台,NA,CNY
1715.0,1718.19,1678.1,1685.01,3215644,600519.SH,2024-01-02,贵州茅台,NA,CNY
1681.11,1695.22,1676.33,1694.0,2022929,600519.SH,2024-01-03,贵州茅台,NA,CNY
1693.0,1693.0,1662.93,1669.0,2155107,600519.SH,2024-01-04,贵州茅台,NA,CNY
1661.33,1678.66,1652.11,1663.36,2024286,600519.SH,2024-01-05,贵州茅台,NA,CNY
1661.0,1662.0,1640.01,1643.99,2558620,600519.SH,2024-01-08,贵州茅台,NA,CNY
1641.01,1652.32,1635.07,1641.0,2441204,600519.SH,2024-01-09,贵州茅台,NA,CNY
1641.1,1659.46,1638.0,1641.5,1735067,600519.SH,2024-01-10,贵州茅台,NA,CNY
1640.1,1657.94,1638.06,1646.57,1644055,600519.SH,2024-01-11,贵州茅台,NA,CNY
1639.97,1651.26,1639.4,1643.06,1160324,600519.SH,2024-01-12,贵州茅台,NA,CNY
1635.0,1654.97,1634.45,1640.0,1785403,600519.SH,2024-01-15,贵州茅台,NA,CNY
1638.5,1647.0,1624.94,1639.43,2590314,600519.SH,2024-01-16,贵州茅台,NA,CNY
1630.0,1635.48,1577.0,1577.0,5163276,600519.SH,2024-01-17,贵州茅台,NA,CNY
1574.0,1612.8,1555.55,1610.87,6043981,600519.SH,2024-01-18,贵州茅台,NA,CNY
1608.87,1638.01,1600.88,1635.0,4637843,600519.SH,2024-01-19,贵州茅台,NA,CNY
1629.0,1643.0,1618.88,1642.0,4694589,600519.SH,2024-01-22,贵州茅台,NA,CNY
1632.01,1639.95,1609.0,1619.0,3483490,600519.SH,2024-01-23,贵州茅台,NA,CNY
1629.0,1633.84,1603.56,1626.0,3321635,600519.SH,2024-01-24,贵州茅台,NA,CNY
1626.82,1641.0,1622.0,1638.0,3120580,600519.SH,2024-01-25,贵州茅台,NA,CNY
1630.36,1644.1,1623.0,1637.32,2695475,600519.SH,2024-01-26,贵州茅台,NA,CNY
1640.3,1660.58,1640.29,1650.0,3142068,600519.SH,2024-01-29,贵州茅台,NA,CNY
1649.98,1649.98,1610.0,1613.0,3086633,600519.SH,2024-01-30,贵州茅台,NA,CNY
1613.0,1619.97,1598.13,1604.91,2964912,600519.SH,2024-01-31,贵州茅台,NA,CNY
1605.5,1623.89,1601.0,1610.03,2648515,600519.SH,2024-02-01,贵州茅台,NA,CNY
1615.0,1627.78,1581.0,1596.0,3938202,600519.SH,2024-02-02,贵州茅台,NA,CNY
1596.0,1637.44,1595.25,1630.01,5313036,600519.SH,2024-02-05,贵州茅台,NA,CNY
1630.01,1685.48,1626.1,1676.0,5247204,600519.SH,2024-02-06,贵州茅台,NA,CNY
1681.03,1714.59,1661.61,1710.99,5260107,600519.SH,2024-02-07,贵州茅台,NA,CNY
1720.01,1725.0,1685.0,1706.0,4675654,600519.SH,2024-02-08,贵州茅台,NA,CNY
1737.87,1737.93,1688.0,1695.43,3697744,600519.SH,2024-02-19,贵州茅台,NA,CNY
1697.36,1697.36,1656.56,1670.0,3447007,600519.SH,2024-02-20,贵州茅台,NA,CNY
1666.02,1731.0,1662.0,1717.66,4615407,600519.SH,2024-02-21,贵州茅台,NA,CNY
1707.5,1723.01,1700.53,1718.38,2279361,600519.SH,2024-02-22,贵州茅台,NA,CNY
1711.11,1724.38,1700.02,1714.09,2730589,600519.SH,2024-02-23,贵州茅台,NA,CNY
1708.0,1708.74,1685.02,1694.98,2731832,600519.SH,2024-02-26,贵州茅台,NA,CNY
1683.0,1692.92,1678.0,1689.5,2207985,600519.SH,2024-02-27,贵州茅台,NA,CNY
1688.92,1696.57,1674.01,1681.55,3186731,600519.SH,2024-02-28,贵州茅台,NA,CNY
1681.55,1696.5,1679.2,1695.0,2475833,600519.SH,2024-02-29,贵州茅台,NA,CNY
1690.0,1694.97,1676.68,1685.06,2686796,600519.SH,2024-03-01,贵州茅台,NA,CNY
1679.0,1680.99,1670.05,1676.3,2648477,600519.SH,2024-03-04,贵州茅台,NA,CNY
1670.81,1697.0,1666.68,1695.1,3623837,600519.SH,2024-03-05,贵州茅台,NA,CNY
1691.0,1695.0,1678.02,1680.55,2214248,600519.SH,2024-03-06,贵州茅台,NA,CNY
1680.0,1689.8,1678.0,1683.63,2159912,600519.SH,2024-03-07,贵州茅台,NA,CNY
1680.56,1686.68,1670.05,1671.43,2215623,600519.SH,2024-03-08,贵州茅台,NA,CNY
1675.0,1698.88,1673.18,1694.49,2989509,600519.SH,2024-03-11,贵州茅台,NA,CNY
1693.94,1749.1,1690.5,1745.0,5422654,600519.SH,2024-03-12,贵州茅台,NA,CNY
1739.97,1748.0,1720.1,1727.45,2649954,600519.SH,2024-03-13,贵州茅台,NA,CNY
1719.0,1734.84,1711.5,1716.63,1940479,600519.SH,2024-03-14,贵州茅台,NA,CNY
1712.5,1732.4,1712.0,1717.49,1783358,600519.SH,2024-03-15,贵州茅台,NA,CNY
1715.0,1719.85,1699.0,1708.26,2605501,600519.SH,2024-03-18,贵州茅台,NA,CNY
1703.0,1719.94,1693.11,1708.02,2394753,600519.SH,2024-03-19,贵州茅台,NA,CNY
1703.36,1713.68,1700.23,1709.6,1524925,600519.SH,2024-03-20,贵州茅台,NA,CNY
1708.1,1719.0,1704.5,1709.0,1659597,600519.SH,2024-03-21,贵州茅台,NA,CNY
1705.03,1708.99,1688.0,1701.35,2545614,600519.SH,2024-03-22,贵州茅台,NA,CNY
1698.54,1698.77,1680.58,1689.01,2447285,600519.SH,2024-03-25,贵州茅台,NA,CNY
1687.46,1712.8,1687.46,1709.29,2806907,600519.SH,2024-03-26,贵州茅台,NA,CNY
1705.0,1712.0,1699.0,1701.0,1811258,600519.SH,2024-03-27,贵州茅台,NA,CNY
1695.0,1718.0,1693.2,1701.64,2464218,600519.SH,2024-03-28,贵州茅台,NA,CNY
1701.64,1710.99,1698.1,1702.9,1345655,600519.SH,2024-03-29,贵州茅台,NA,CNY
1709.99,1734.0,1708.7,1721.33,2713137,600519.SH,2024-04-01,贵州茅台,NA,CNY
1722.0,1724.99,1705.05,1713.99,2544925,600519.SH,2024-04-02,贵州茅台,NA,CNY
1734.0,1739.44,1710.02,1715.11,2904580,600519.SH,2024-04-03,贵州茅台,NA,CNY
1695.0,1696.0,1662.6,1666.66,5916659,600519.SH,2024-04-08,贵州茅台,NA,CNY
1660.67,1673.0,1658.45,1662.22,2558982,600519.SH,2024-04-09,贵州茅台,NA,CNY
1662.27,1664.99,1645.0,1647.98,2763050,600519.SH,2024-04-10,贵州茅台,NA,CNY
1640.11,1650.0,1634.69,1648.0,2276624,600519.SH,2024-04-11,贵州茅台,NA,CNY
1651.0,1664.0,1634.03,1634.03,2674433,600519.SH,2024-04-12,贵州茅台,NA,CNY
1635.01,1675.61,1634.98,1672.98,3581771,600519.SH,2024-04-15,贵州茅台,NA,CNY
1665.49,1679.56,1659.0,1670.0,2626623,600519.SH,2024-04-16,贵州茅台,NA,CNY
1668.0,1675.2,1658.0,1667.0,2481911,600519.SH,2024-04-17,贵州茅台,NA,CNY
1659.01,1682.98,1658.18,1670.78,2656841,600519.SH,2024-04-18,贵州茅台,NA,CNY
1660.78,1668.5,1641.28,1646.64,2349992,600519.SH,2024-04-19,贵州茅台,NA,CNY
1654.0,1678.88,1645.0,1675.06,2995139,600519.SH,2024-04-22,贵州茅台,NA,CNY
1675.0,1695.0,1675.0,1692.28,2497995,600519.SH,2024-04-23,贵州茅台,NA,CNY
1696.98,1699.91,1683.33,1693.6,1708643,600519.SH,2024-04-24,贵州茅台,NA,CNY
1690.33,1695.6,1682.25,1693.04,1447648,600519.SH,2024-04-25,贵州茅台,NA,CNY
1694.0,1714.0,1693.98,1709.43,3099592,600519.SH,2024-04-26,贵州茅台,NA,CNY
1696.95,1728.0,1693.82,1704.0,4133223,600519.SH,2024-04-29,贵州茅台,NA,CNY
1705.01,1729.88,1705.0,1705.0,3075989,600519.SH,2024-04-30,贵州茅台,NA,CNY
1733.97,1765.0,1727.0,1760.2,5990949,600519.SH,2024-05-06,贵州茅台,NA,CNY
1765.79,1777.8,1756.68,1770.0,2492452,600519.SH,2024-05-07,贵州茅台,NA,CNY
